brand,column_type,batch_id,test_id,plate_count_N,tailing_factor,resolution_Rs,back_pressure_bar,analyst,instrument,oos_reason,status
Cogent,C8,Cog-C8-B07,T01,11946,0.966,4.18,150.1,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B07,T02,11960,1.345,4.35,155.4,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B07,T03,11461,1.149,4.32,166.8,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B07,T04,11316,1.145,3.25,148.7,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B07,T05,11568,1.314,4.27,163.6,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B08,T01,11080,0.986,3.66,209.9,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B08,T02,11186,1.164,4.18,218.2,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B08,T03,10640,1.109,3.84,207.7,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B08,T04,11153,0.97,3.73,212.5,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B08,T05,10963,0.906,3.74,205.9,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B08,T06,10866,0.947,3.59,198.4,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B08,T07,11191,1.035,3.87,211.6,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B08,T08,11482,0.993,4.13,204.8,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B08,T09,10622,1.088,4.19,205.8,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B08,T10,10870,1.058,4.01,214.3,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B09,T01,11324,1.071,3.95,206.6,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B09,T02,11583,1.129,3.89,202.8,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B09,T03,11707,1.025,3.89,165.0,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B09,T04,11282,0.966,4.16,193.4,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B09,T05,10744,1.084,3.63,202.3,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B09,T06,6644,0.986,3.58,193.6,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B09,T07,11400,1.093,3.9,202.4,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B09,T08,6970,1.176,4.14,197.5,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B09,T09,11148,1.088,4.12,188.9,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B09,T10,11097,0.99,3.84,199.4,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B09,T11,11510,1.104,4.32,197.9,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B10,T01,11433,1.07,4.43,160.4,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B10,T02,11850,1.323,4.24,179.1,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B10,T03,11497,1.246,3.77,177.9,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B10,T04,11414,1.193,3.72,187.8,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B10,T05,11818,1.332,4.57,177.0,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B11,T01,10014,1.065,4.42,217.6,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B11,T02,10208,1.066,3.93,206.9,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B11,T03,10497,1.023,3.53,210.8,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B11,T04,6309,1.129,3.32,183.1,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B11,T05,10943,1.021,3.56,209.2,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B11,T06,10271,1.09,3.88,173.6,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B12,T01,10649,1.31,4.5,188.8,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B12,T02,11272,1.095,3.98,201.5,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B12,T03,10414,1.049,3.39,208.1,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B12,T04,11747,1.189,4.33,205.2,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B12,T05,11584,1.162,4.76,215.3,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B12,T06,11970,1.165,4.43,179.4,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B12,T07,11171,1.076,4.43,191.4,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B12,T08,10280,1.253,4.92,194.8,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B13,T01,11741,1.118,3.7,185.6,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B13,T02,12539,1.107,3.86,188.6,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B13,T03,12072,1.167,3.95,200.8,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B13,T04,7373,1.075,4.43,174.1,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B13,T05,12459,0.929,4.56,183.2,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B13,T06,12586,1.071,4.11,199.4,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B13,T07,12322,0.999,4.6,180.4,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B13,T08,11889,1.049,4.78,189.4,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B14,T01,11980,1.078,5.18,171.4,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B14,T02,11783,1.236,5.41,155.4,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B14,T03,11957,1.237,5.31,161.5,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B14,T04,12778,1.227,5.47,146.8,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B14,T05,12027,1.156,4.51,163.0,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B14,T06,12182,1.185,5.79,162.8,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B14,T07,11898,1.124,5.15,172.3,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B14,T08,12180,1.279,5.01,167.3,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B14,T09,12098,1.234,5.25,171.3,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B14,T10,11818,1.135,4.79,175.5,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B14,T11,12394,1.333,5.22,186.1,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B15,T01,11885,1.089,4.15,209.5,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B15,T02,11342,1.043,3.87,206.8,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B15,T03,11525,1.086,4.11,183.9,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B15,T04,11789,1.048,4.28,197.2,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B15,T05,7061,0.93,3.68,203.5,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B15,T06,12645,1.014,4.28,182.9,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B15,T07,12473,1.027,3.74,202.6,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B16,T01,11625,0.994,4.47,198.2,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B16,T02,11716,1.229,4.34,217.3,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B16,T03,11033,1.114,4.26,191.8,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B16,T04,10952,1.314,3.83,181.8,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B16,T05,11426,1.071,4.27,201.5,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B16,T06,11703,1.114,4.37,199.7,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B16,T07,12001,1.115,3.73,203.3,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B16,T08,11616,1.131,4.11,196.9,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B16,T09,11657,1.239,4.4,193.0,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B17,T01,11007,1.193,4.53,181.4,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B17,T02,11593,1.089,4.37,182.8,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B17,T03,11230,1.048,4.2,181.2,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B17,T04,10974,1.078,4.32,163.3,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B17,T05,11402,1.18,4.27,182.8,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B17,T06,12115,1.185,3.87,191.1,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B17,T07,11449,1.16,4.45,176.4,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B17,T08,11160,1.241,4.54,175.7,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B17,T09,11721,1.087,4.55,178.0,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B18,T01,10696,0.974,4.25,191.8,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B18,T02,10038,0.949,4.59,180.5,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B18,T03,9803,0.837,4.33,177.9,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B18,T04,8960,0.904,4.43,194.3,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B18,T05,10527,1.075,4.57,191.2,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B18,T06,10398,0.989,4.7,194.7,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B18,T07,10597,0.962,4.35,173.3,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B18,T08,10281,1.091,4.29,175.9,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B19,T01,12575,1.047,4.69,190.8,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B19,T02,11867,1.179,4.44,191.9,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B19,T03,11809,1.008,4.35,199.2,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B19,T04,11553,1.1,4.11,192.9,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B19,T05,11348,1.06,4.7,187.2,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B19,T06,11048,1.28,4.17,189.5,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B19,T07,12395,1.081,4.04,175.5,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B20,T01,12685,1.201,4.33,179.4,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B20,T02,11585,1.062,5.03,175.5,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B20,T03,11799,0.979,4.42,172.6,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B20,T04,12270,1.177,4.75,188.7,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B20,T05,11605,1.216,4.33,176.3,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B20,T06,11306,1.177,4.9,196.2,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B20,T07,12315,1.076,4.79,185.5,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B21,T01,11998,1.032,4.99,173.8,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B21,T02,11359,1.066,4.7,172.5,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B21,T03,11421,0.962,4.13,197.6,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B21,T04,11282,1.032,5.28,162.0,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B21,T05,11202,1.048,4.93,211.6,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B21,T06,6626,0.983,4.77,163.2,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B21,T07,11309,0.759,5.23,187.2,Analyst_A,HPLC_03,tailing_factor<LSL,FAIL
Cogent,C8,Cog-C8-B21,T08,11243,1.034,4.68,178.7,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B21,T09,11535,1.008,4.63,182.5,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B21,T10,10781,0.843,4.76,192.4,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B21,T11,11327,1.163,5.08,176.7,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B22,T01,10566,1.063,3.66,198.4,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B22,T02,10033,0.961,3.84,194.6,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B22,T03,11013,1.07,3.82,207.1,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B22,T04,9906,1.134,3.63,176.1,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B22,T05,10856,1.075,4.15,210.5,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B22,T06,10701,1.023,4.21,189.5,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B22,T07,10970,1.054,3.6,187.9,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B22,T08,11227,1.08,3.45,180.5,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B22,T09,11026,1.061,3.95,192.7,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B22,T10,10391,0.952,3.56,167.8,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B23,T01,13553,1.315,4.09,186.9,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B23,T02,12144,1.215,4.72,182.8,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B23,T03,12741,1.404,4.87,186.1,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B23,T04,13368,1.285,4.6,165.9,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B23,T05,13180,1.3,4.17,181.3,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B23,T06,13406,1.201,3.97,182.7,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B23,T07,13198,1.312,4.28,187.1,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B23,T08,12655,1.207,4.61,176.9,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B23,T09,13681,1.265,4.41,167.4,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B23,T10,13108,1.353,4.37,187.1,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B23,T11,12436,1.245,4.1,174.6,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B24,T01,11308,1.095,3.8,172.6,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B24,T02,11072,1.119,4.21,144.1,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B24,T03,11257,1.186,4.08,153.9,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B24,T04,10748,1.07,3.85,167.9,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B24,T05,11352,1.306,4.55,146.8,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B24,T06,10789,1.059,3.37,158.1,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B25,T01,10570,0.845,5.02,174.4,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B25,T02,11004,1.006,4.18,194.0,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B25,T03,10949,1.09,5.01,193.7,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B25,T04,9801,1.145,5.04,191.5,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B25,T05,10493,0.908,5.02,174.2,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B25,T06,11015,1.026,4.23,194.3,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B25,T07,11083,0.946,4.34,181.4,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B26,T01,11913,1.237,3.75,193.8,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B26,T02,7067,1.238,3.97,189.2,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B26,T03,12001,1.235,3.94,209.4,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B26,T04,11936,1.225,3.11,199.9,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B26,T05,12032,1.317,3.74,202.9,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B26,T06,11571,1.232,3.26,200.7,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B26,T07,12695,1.166,3.84,186.5,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B26,T08,12393,1.081,4.5,205.9,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B27,T01,11530,1.267,3.75,175.6,Analyst_C,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B27,T02,11392,0.996,3.5,178.5,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B27,T03,12003,1.144,3.34,182.1,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B27,T04,11884,1.133,2.88,178.4,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B27,T05,10357,1.214,3.57,180.4,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B27,T06,11554,1.015,4.09,192.0,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B27,T07,11633,0.918,3.32,167.8,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B28,T01,11140,1.023,4.33,223.5,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B28,T02,11372,1.325,4.21,224.3,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B28,T03,10969,1.199,4.25,215.0,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B28,T04,10808,1.269,4.78,207.0,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B28,T05,10738,1.133,4.07,197.3,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B29,T01,11374,1.003,4.58,185.7,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B29,T02,11496,1.095,4.24,191.2,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B29,T03,10882,1.146,4.59,189.4,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B29,T04,11534,1.086,4.46,178.0,Analyst_B,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B29,T05,11618,1.17,4.26,178.6,Analyst_C,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B29,T06,11900,0.966,4.89,184.8,Analyst_B,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B29,T07,11308,1.04,4.8,176.4,Analyst_A,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B29,T08,12140,1.108,4.51,184.1,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B30,T01,10899,1.253,3.42,179.5,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B30,T02,12053,1.106,4.26,168.0,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B30,T03,11686,1.188,3.71,168.0,Analyst_A,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B30,T04,10858,1.192,3.85,173.4,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B30,T05,11847,1.372,4.28,173.1,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B30,T06,11440,1.095,3.65,186.9,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B30,T07,11114,1.138,3.85,182.4,Analyst_C,HPLC_03,PASS,PASS
Cogent,C8,Cog-C8-B30,T08,12360,1.319,3.9,179.0,Analyst_B,HPLC_02,PASS,PASS
Cogent,C8,Cog-C8-B30,T09,11452,1.425,3.24,168.1,Analyst_A,HPLC_01,PASS,PASS
Cogent,C8,Cog-C8-B30,T10,11319,1.257,3.8,174.5,Analyst_A,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B01,T01,7786,0.998,3.96,195.3,Analyst_A,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B01,T02,12644,1.002,4.29,201.8,Analyst_C,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B01,T03,12667,1.105,3.78,183.3,Analyst_B,HPLC_01,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B01,T04,12580,1.148,4.33,175.3,Analyst_B,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B01,T05,12609,0.952,4.29,195.6,Analyst_B,HPLC_01,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B01,T06,12621,0.832,4.1,176.6,Analyst_A,HPLC_01,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B01,T07,12404,0.934,4.32,178.8,Analyst_C,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B01,T08,13308,0.945,4.12,182.7,Analyst_A,HPLC_02,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B02,T01,10416,1.037,4.31,169.9,Analyst_A,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B02,T02,10530,1.108,3.63,173.8,Analyst_A,HPLC_02,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B02,T03,10898,1.086,3.73,177.0,Analyst_B,HPLC_01,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B02,T04,10652,1.085,4.15,161.3,Analyst_A,HPLC_01,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B02,T05,10071,1.047,3.72,164.5,Analyst_A,HPLC_01,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B03,T01,11236,0.926,5.3,206.6,Analyst_B,HPLC_01,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B03,T02,6715,0.987,5.41,211.9,Analyst_A,HPLC_02,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B03,T03,11587,0.918,4.68,202.4,Analyst_B,HPLC_01,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B03,T04,11291,0.94,5.35,207.9,Analyst_B,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B03,T05,11513,0.91,5.23,208.4,Analyst_A,HPLC_01,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B03,T06,11748,0.969,5.15,214.6,Analyst_C,HPLC_02,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B03,T07,10682,0.889,5.24,202.1,Analyst_C,HPLC_02,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B03,T08,11110,0.858,5.62,226.5,Analyst_B,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B03,T09,11130,1.022,5.97,213.5,Analyst_C,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B03,T10,10659,0.88,5.36,204.4,Analyst_C,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B03,T11,11247,0.983,5.25,202.3,Analyst_A,HPLC_02,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B04,T01,11123,0.87,4.23,172.6,Analyst_B,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B04,T02,11697,0.964,4.43,188.5,Analyst_B,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B04,T03,10792,0.847,4.67,184.9,Analyst_B,HPLC_02,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B04,T04,6681,0.862,4.08,181.5,Analyst_A,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B04,T05,11516,0.855,4.16,169.1,Analyst_A,HPLC_01,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B04,T06,11745,0.846,4.43,174.2,Analyst_C,HPLC_02,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B04,T07,11680,0.774,4.5,196.9,Analyst_B,HPLC_02,tailing_factor<LSL,FAIL
Cogent,Phenyl,Cog-Phenyl-B04,T08,11828,0.728,4.22,189.4,Analyst_B,HPLC_01,tailing_factor<LSL,FAIL
Cogent,Phenyl,Cog-Phenyl-B04,T09,10538,0.892,4.37,181.4,Analyst_C,HPLC_02,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B04,T10,11350,0.906,4.25,184.4,Analyst_C,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B05,T01,10012,1.059,4.99,192.3,Analyst_B,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B05,T02,10733,1.192,4.86,189.2,Analyst_B,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B05,T03,10427,1.097,5.15,193.2,Analyst_C,HPLC_03,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B05,T04,11317,1.045,4.51,189.7,Analyst_A,HPLC_01,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B05,T05,10688,1.099,5.12,178.3,Analyst_A,HPLC_01,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B05,T06,10585,1.135,4.85,183.7,Analyst_A,HPLC_02,PASS,PASS
Cogent,Phenyl,Cog-Phenyl-B05,T07,10713,1.178,4.89,187.4,Analyst_C,HPLC_03,PASS,PASS
